drug_id	cyp1a2_sub	cyp2c19_sub	cyp2c9_sub	cyp2d6_sub	cyp2e1_sub	cyp3a4_sub
methyl_(methylthio)methyl_disulfide	0	0	0	0	0	0
methyl_(z)_5_(1_propynyl)_2_thienylacrylate	0	0	0	0	0	0
methyl_5_(1_propynyl)_2_thiophenepropanoate	0	0	0	0	0	0
methyl_beta_naphthyl_ketone	0	0	0	0	0	0
methyl_butyrate	0	0	0	0	0	0
methyl_hexyl_ether	0	0	0	0	0	0
methyl_propyl_trisulfide	0	0	0	0	0	0
methyl_thiophene_2_carboxylate	0	0	0	0	0	0
methylazoxymethanol	0	0	0	0	1	0
methylenedioxymethamphetamine	0	0	0	0	0	0
methyleugenol	1	0	1	1	0	0
methylformamide	0	0	0	0	0	0
methylguanidine	0	0	0	0	0	0
methylphenidate	0	0	0	0	0	1
methylprednisolone	0	0	0	0	0	0
metoclopramide	1	1	0	1	0	0
metolachlor	0	0	0	0	0	1
metoprolol	0	0	0	1	0	0
metronidazole	0	0	0	0	0	0
metyrapone	0	0	0	0	0	0
mevalonate	0	0	0	0	0	0
mevastatin	0	0	0	0	0	0
mexazolam	0	0	0	0	0	0
mexiletine	1	0	0	1	0	0
mianserin	1	1	0	0	0	0
mibefradil	0	0	0	0	0	0
miconazole	0	0	0	0	0	0
midazolam	0	0	0	0	0	1
midostaurin	0	0	0	0	0	0
mifepristone	0	0	0	0	0	1
miglitol	0	0	0	0	0	0
milameline	0	0	0	0	0	0
miliacin	0	0	0	0	0	0
milnacipran	0	0	0	0	0	0
minaprine	0	0	0	1	0	0
minoxidil	0	0	0	0	0	0
miocamycin	0	0	0	0	0	0
miocamycin_Mb12	0	0	0	0	0	1
miocamycin_Mb2	0	0	0	0	0	1
miocamycin_Mb6	0	0	0	0	0	1
mirodenafil	0	0	0	0	0	0
mirtazapine	1	0	0	1	0	0
mitoxantrone	0	0	0	0	0	0
mizolastine	0	0	0	1	0	1
mk_0457	0	0	0	0	0	1
mk_0767	0	0	0	0	0	1
ml_3403	1	1	1	1	0	1
ml_3603	1	1	0	1	0	1
mmamc	1	1	0	1	0	0
mmdl	0	0	0	0	0	0
mnan	0	0	0	0	0	0
moca	0	0	0	0	0	0
moclobemide	0	0	0	0	0	0
modafinil	1	0	0	0	0	0
molindone	0	0	0	1	0	0
momilactone_c	0	0	0	0	0	0
monoisobutyl_phthalic_acid	0	0	0	0	0	0
montelukast	1	0	1	0	0	1
mop_13031	0	1	0	1	1	1
moppp	0	0	0	1	0	0
moricizine	0	0	0	0	0	0
morin	0	0	0	0	0	1
morphine	0	1	0	1	0	1
morphinone	0	0	0	0	0	0
mosapride	0	0	0	0	0	0
mpbp	1	1	0	0	0	0
mppp	0	0	0	0	0	0
mptp	0	0	0	0	0	0
mtbe	0	0	0	0	0	0
muconin	0	0	0	0	0	0
mukonal	0	0	0	0	0	0
muraglitazar	0	1	1	1	0	1
muricatalicin	0	0	0	0	0	0
muricin_e	0	0	0	0	0	0
mycophenolic_acid	0	0	0	0	0	1
myricetin_3_(3primeprime_4primeprime_diacetylrhamnoside)	0	0	0	0	0	0
myristic_acid	0	0	0	0	1	0
myristicin	0	0	0	0	0	0
n(3)_oxalyl_l_2_3_diaminopropionic_acid	0	0	0	0	0	0
n-propanol	0	0	0	0	0	0
n2_tryptophyllysine	0	0	0	0	0	0
n3_n4_dimethylarginine	0	0	0	0	0	0
n4_acetylaminobutanal	0	0	0	0	0	0
n6_n6_n6_trimethyl_l_lysine	0	0	0	0	0	0
n7_methylcyclohexylline	1	0	0	0	0	0
n7_methylfurafylline	1	0	0	0	0	0
n_(4_carbamimidamidobutyl)_5__(1z)_2__(4_carbamimidamidobutyl)_c_hydroxycarbonimidoyl_eth_1_en_1_yl__7_hydroxy_2_(4_hydroxyphenyl)_2_3_dihydro_1_benzofuran_3_carboximidic_acid	0	0	0	0	0	0
n__(3a_5b_7a)_3_hydroxy_24_oxo_7_(sulfooxy)cholan_24_yl__glycine	0	0	0	0	0	0
n_ac_dfec	0	0	0	0	0	1
n_ac_ffvc	0	0	0	0	0	1
n_ac_pcbc	0	0	0	0	0	1
n_acetyl_beta_d_glucosamine_1_phosphate	0	0	0	0	0	0
n_desacetyl_indiplon	1	0	0	0	0	0
n_desmethyleletriptan	0	0	0	0	0	0
n_formyl_l_methionine	0	0	0	0	0	0
n_isobutyl_2_4_8_10_12_tetradecapentaenamide	0	0	0	0	0	0
n_methylnicotinamide	0	0	0	0	0	0
n_nitrosodiamylamine	1	1	0	1	1	0
n_nitrosonornicotine	0	0	0	0	0	1
n_ribosylhistidine	0	0	0	0	0	0
nabumetone	1	1	0	1	1	0
nadh	0	0	0	0	0	0
nafcillin	0	0	0	0	0	0
nalidixic-acid	0	0	0	0	0	0
naloxegol	0	0	0	0	0	1
naloxone	0	0	0	0	0	0
naphthalene	1	0	0	0	1	1
naproxen	1	0	0	0	0	0
naringenin	1	0	0	0	0	1
naringin	1	0	0	0	0	0
nateglinide	0	0	1	0	0	0
ndba	0	0	0	0	0	0
ndea	1	0	1	1	0	1
ndma	1	0	1	1	0	1
ndpa	0	0	1	1	0	1
ne_100	1	1	1	0	0	0
nebivolol	0	0	0	1	0	0
nedocromil	0	0	0	0	0	0
nefazodone	0	0	0	0	0	0
nefiracetam	0	0	0	0	0	0
nelfinavir	0	0	0	0	0	1
neotigogenin	0	0	0	0	0	0
neotussilagolactone	0	0	0	0	0	0
nequinate	0	0	0	0	0	0
neryl_isobutyrate	0	0	0	0	0	0
neuacalpha2_8neuacalpha2_3galbeta1_4glcbeta_cer(d18:1/16:0)	0	0	0	0	0	0
nevirapine	0	0	0	0	0	1
niazinin	0	0	0	0	0	0
nicardipine	1	1	1	1	1	1
nicotine	1	1	1	1	1	0
nifedipine	0	1	0	0	0	1
nilotinib	0	0	0	0	0	0
niludipine	0	0	0	0	0	0
nilutamide	0	0	0	0	0	0
nilvadipine	0	0	0	0	0	0
nimetazepam	0	0	0	0	0	1
nimodipine	0	0	0	0	0	0
nimorazole	0	0	0	0	0	0
nisoldipine	0	0	0	0	0	1
nitecapone	0	0	0	0	0	0
nitrazepam	0	0	0	0	0	0
nitrendipine	0	0	0	0	0	1
nitroglycerin	0	0	0	0	0	0
nitroglycerine	0	0	0	0	0	0
nitrosamine	0	0	0	0	0	0
nivalenol	0	0	0	0	0	0
nizatidine	0	1	1	0	0	0
nmba	1	1	0	1	0	0
nmea	0	1	1	1	1	1
nmpha	0	0	0	0	0	0
nn_diethylformamide	0	0	0	0	1	1
nn_dimethyl_m_toluamide	1	1	0	1	0	0
nnal	0	0	0	0	0	1
nnk	1	0	0	0	0	0
no_1886	0	0	0	0	0	0
nonane	1	0	0	0	1	0
nonyl_acetate	0	0	0	0	0	0
nor_laam	0	0	0	0	0	0
norartocarpetin	0	0	0	0	0	0
norastemizole	0	0	0	0	0	1
norclozapine	1	0	0	0	0	1
norcodeine	0	0	0	0	0	0
nordexfenfluramine	1	0	0	0	0	0
nordiazepam	1	1	0	0	0	1
nordihydrocapsaicin	0	0	0	0	0	0
norecasantalal	0	0	0	0	0	0
norethindrone	0	0	0	0	0	1
norfentanyl	0	0	0	0	0	1
norfloxacin	0	0	0	0	0	0
norfluoxetine	0	1	1	0	0	0
norfuraneol	0	0	0	0	0	0
norhydromorphone	0	0	0	0	0	0
normeperidine	0	1	0	0	0	1
nortriptyline	1	0	0	1	0	1
norverapamil	0	0	0	1	0	1
npyr	0	0	0	0	0	0
ns_21	0	0	0	0	0	1
o-phenylphenol	0	0	0	0	1	0
o6_benzylguanine	1	0	0	0	0	0
o_aminoazotoluene	1	0	0	0	0	0
o_methylmalonylcarnitine	0	0	0	0	0	0
o_o_diethyl_hydrogen_thiophosphate	0	0	0	0	0	0
o_phenylphenol	1	1	0	1	0	0
o_stearoylcarnitine	0	0	0	0	0	0
o_xylene	0	0	0	0	0	0
obeticholic acid	0	0	0	0	0	0
occidentoside	0	0	0	0	0	0
ochratoxin A	0	0	0	0	0	0
ochratoxin_a	1	0	0	0	0	1
ochratoxin_b	0	0	0	0	0	0
octyl_butanoate	0	0	0	0	0	0
okadaic acid	0	0	0	0	0	1
olanzapine	1	0	0	1	0	0
oleic_acid	0	0	0	0	1	0
olodaterol	0	0	0	0	0	1
olopatadine	0	0	0	0	0	1
oltipraz	0	0	0	0	0	0
omapatrilat	0	0	0	0	0	0
omeprazole	0	1	1	0	0	1
omeprazole sulfone	0	1	0	0	0	1
onapristone	0	0	0	0	0	1
ondansetron	1	0	0	0	0	1
opipramol	0	0	0	0	0	0
org_30659	0	0	0	0	0	1
org_4060	0	0	0	0	0	1
oritavancin	0	0	0	0	0	0
ornithine	0	0	0	0	0	0
orphenadrine	0	0	0	1	0	0
ortho_dichlorobenzene	1	0	0	0	0	1
oryzalic_acid_a	0	0	0	0	0	0
osilodrostat	0	0	0	0	0	0
osthol	0	0	0	0	0	0
osu_6162	1	1	0	1	0	1
oxamniquine	0	0	0	0	0	0
oxatomide	1	1	1	0	0	0
oxcarbazepine	0	0	0	0	0	0
oxiconazole	0	0	0	0	0	0
oxodipine	0	0	0	0	0	0
oxomemazine	0	0	0	0	0	0
oxprenolol	0	0	0	0	0	0
oxybutynin	0	0	0	0	0	0
oxycinchophen	0	0	0	0	0	0
oxycodone	0	0	1	0	0	0
oxymorphone	0	0	0	0	0	0
oxypinnatanine	0	0	0	0	0	0
ozagrel	0	0	0	1	0	0
p(1)_p(4)_bis(5prime_xanthosyl)_tetraphosphate	0	0	0	0	0	0
p-Hydroxynefazodone	0	0	0	0	0	1
p_isopropyloxyacetanilide	1	0	0	0	0	0
p_methoxyacetanilide	1	0	0	0	0	0
p_xylene	0	0	0	0	0	0
paclitaxel	0	0	0	0	0	0
pactimibe	0	0	0	1	0	0
palmitic_acid	0	0	0	0	1	0
palmityl_myristoleate	0	0	0	0	0	0
palonosetron	0	0	0	1	0	0
panaquinquecol_7	0	0	0	0	0	0
panobinostat	0	0	0	0	0	0
pantoprazole	0	1	0	0	0	0
papaverine	0	0	0	1	0	0
para_cresol	1	1	0	1	0	0
parathion	1	0	0	0	0	0
paraxanthine	0	0	0	0	0	0
parecoxib	0	0	0	0	0	0
pargyline	0	0	0	0	0	0
paroxetine	0	0	0	1	0	0
paullinic_acid	0	0	0	0	0	0
pazopanib	0	0	0	0	0	0
pefloxacin	1	0	0	0	0	0
peg/ppg_butyl_ether	0	0	0	0	0	0
penbutolol	0	0	0	0	0	0
pent_2_enyl_hexanoate	0	0	0	0	0	0
pentachlorobenzene	0	0	0	0	0	0
pentamidine	0	0	0	0	0	0
pentanal	0	0	0	0	0	0
pentazocine	0	0	0	1	0	0
pentobarbital	0	0	0	0	0	0
pentoxifylline	0	0	0	0	0	0
pentoxyresorufin	0	0	0	0	0	0
perazine	1	0	0	0	0	0
perflutren	0	0	0	0	0	0
perhexiline	0	0	0	1	0	0
permetin_a	0	0	0	0	0	0
perospirone	0	0	0	0	0	0
peroxyacetic_acid_uroporphyrin_iii	0	0	0	0	0	0
perphenazine	1	0	0	1	0	0
petroselinate	0	0	0	0	0	0
phaseolus_e	0	0	0	0	0	0
phaseoluside_a	0	0	0	0	0	0
phenacetin	1	0	0	0	0	0
phenanthrene	1	0	0	0	0	0
phencyclidine	0	0	0	0	0	1
phenethylisothiocyanate	1	0	0	0	0	0
phenformin	0	0	0	1	0	0
phenformine	0	0	0	0	0	0
phenol	0	0	0	0	1	0
phenprocoumon	0	1	0	0	0	0
phensuximide	0	0	0	0	0	0
phenylalanine	0	0	0	1	0	0
phenylbutazone	0	0	0	0	0	0
phenyldiazene	0	0	0	0	0	1
phenytoin	0	0	1	0	0	0
phenytoin-4-OH2	0	0	1	0	0	0
phip	1	0	0	0	0	0
phomopsin_a	0	0	0	0	0	0
phorate	1	1	1	1	0	1
phosphocreatine	0	0	0	0	0	0
phosphoric_acid	0	0	0	0	0	0
phyllocladene	0	0	0	0	0	0
physalin_g	0	0	0	0	0	0
pibrentasvir	0	0	0	0	0	0
piceatannol	1	0	0	0	0	0
pilocarpine	0	0	0	0	0	0
pilsicainide	0	0	0	0	0	0
pimobendan	1	0	0	0	0	1
pimozide	1	0	0	0	0	1
pinacidil	0	0	0	1	0	1
pindolol	0	0	0	0	0	0
pinoline	0	0	0	0	0	0
pioglitazone	0	1	0	0	0	1
pipemidic-acid	0	0	0	0	0	0
pipericine	0	0	0	0	0	0
piperine	0	0	1	0	0	1
pirfenidone	1	0	0	0	0	0
piroxicam	0	0	1	0	0	0
pitavastatin	0	0	0	0	0	0
plomestane	0	0	0	0	0	0
pmamc	1	1	0	1	0	0
pmma	0	0	0	0	0	0
podophyllotoxin	0	0	0	0	0	0
pogostol	0	0	0	0	0	0
poly_gamma_d_glutamate	0	0	0	0	0	0
pomegranate	0	0	0	0	0	0
pomegranateb	0	0	0	0	0	0
portulacaxanthin_ii	0	0	0	0	0	0
posaconazole	0	0	0	0	0	0
pradefovir	0	0	0	0	0	1
pramipexole	0	0	0	0	0	0
pranidipine	0	0	0	1	0	1
pranlukast	0	0	0	0	0	0
prasterone	0	0	0	0	0	0
prasugrel	0	0	0	0	0	0
pravastatin	0	0	0	0	0	0
praziquantel	0	0	1	1	0	0
prednisolone	0	0	0	0	0	0
prednisone	0	0	0	0	0	0
pregnenolone	0	1	0	0	0	0
prenyl_benzoate	0	0	0	0	0	0
primaquine	0	0	0	1	0	0
primidone	0	0	0	0	0	0
pristanoylglycine	0	0	0	0	0	0
pro_arg	0	0	0	0	0	0
pro_phe	0	0	0	0	0	0
proadifen	0	0	0	0	0	0
probenecid	0	0	0	0	0	0
procainamide	0	0	0	0	0	0
progesterone	1	1	1	1	0	1
proguanil	0	1	0	0	0	1
promazine	1	0	0	1	1	0
promethazine	0	0	0	1	0	0
propafenone	1	0	0	1	0	0
propiolaldehyde	0	0	0	0	1	0
propionic acid	0	1	0	0	0	0
propofol	0	1	1	1	0	1
propranolol	1	0	0	1	0	1
propylene glycol	0	0	0	0	0	0
prostaglandin_e3	0	0	0	0	0	0
prostaglandin_h2	1	0	0	0	1	0
protogracillin	0	0	0	0	0	0
protriptyline	0	0	0	1	0	0
ps_15	1	1	0	1	0	1
pseudouridine	0	0	0	0	0	0
psilocin	0	0	0	0	0	0
psoralen	0	0	0	0	0	0
purine	0	0	0	0	0	0
purpurenin	0	0	0	0	0	0
py74	0	0	0	0	0	1
pyrantel	0	0	1	0	0	0
pyrazoloacridine	1	0	0	0	0	1
pyrene	0	0	0	0	1	1
pyridine	0	0	0	0	0	0
pyrilamine	0	0	0	0	0	0
pyrimethamine	0	0	0	0	0	0
pyrrole_2_carboxylate	0	0	0	0	0	0
pyruvaldehyde	0	0	0	0	0	0
pyruvic_acid	0	0	0	0	0	0
quassin	0	0	0	0	0	0
quazepam	0	0	1	0	0	0
quercetin	1	0	0	0	0	1
quercetin_3_o_alpha_d_arabinofuranoside	0	0	0	0	0	0
questiomycin_a	0	0	0	0	0	0
quetiapine	0	0	0	1	0	1
quinacrine	0	0	0	0	0	1
quinelorane	0	0	0	0	0	0
quinidine	0	0	0	0	0	1
quinoline	1	0	0	0	1	0
quinone	0	0	0	0	1	0
quinupristin	0	0	0	0	0	0
r(+)_4_en_valproic_acid	0	0	0	0	0	0
r_568	0	0	0	1	0	0
r_95913	0	1	0	0	0	0
rabeprazole	0	1	0	0	0	0
rabeprazole_thioether	1	0	1	1	1	0
raloxifene	0	0	0	0	0	1
ramelteon	1	0	0	0	0	0
ramosetron	1	0	0	0	0	0
ranitidine	1	1	0	1	0	0
ranolazine	0	0	0	0	0	0
rasagiline	0	0	0	0	0	0
rebamipide	0	0	0	0	0	0
rebaudioside_a	0	0	0	0	0	0
reboxetine	0	0	0	0	0	0
reduced_diclofenac	1	1	1	1	0	1
reduced_dolasetron	0	0	0	1	0	0
reduced_haloperidol	0	0	0	0	0	0
remacemide	0	0	0	0	0	0
remoxipride	0	0	0	0	0	0
repaglinide	0	0	0	0	0	0
repinotan	0	0	0	0	0	0
reserpine	0	0	0	0	0	0
resiquimod	0	0	0	0	0	0
resorufin	1	0	0	0	0	1
resveratrol	0	0	0	0	0	1
reticulatain_2	0	0	0	0	0	0
retinoyl_beta_glucuronide	0	0	0	0	0	0
rhp+	1	0	0	0	0	1
ribociclib	0	0	0	0	0	0
ribose_1_5_bisphosphate	0	0	0	0	0	0
riddelliine	0	0	0	0	0	1
rifabutin	0	0	0	0	0	1
rifalazil	0	0	0	0	0	1
rifamycin-SV	0	0	0	0	0	0
rifapentine	0	0	0	0	0	0
rilpivirine	0	0	0	0	0	1
riluzole	1	0	0	0	0	0
ripretinib	0	0	0	1	0	1
risperidone	0	0	0	1	0	1
ritonavir	0	0	1	0	0	1
rivaroxaban	0	0	0	0	0	1
rofecoxib	0	0	0	0	0	0
roflumilast	1	1	0	0	0	0
rogletimide	0	0	0	0	0	0
rokitamycin	0	0	0	0	0	0
rolapitant	0	0	0	0	0	0
romidepsin	0	0	0	0	0	1
ropinirole	1	0	0	0	0	1
ropivacaine	1	0	0	0	0	0
roquinimex	0	0	0	0	0	1
rosiglitazone	1	0	1	1	1	1
rosmaridiphenol	0	0	0	0	0	0
rosuvastatin	0	0	0	0	0	0
rotenone	0	0	0	0	0	1
rox_m_4	0	0	0	0	0	0
rox_m_5	0	0	0	1	0	0
roxatidine	0	0	0	0	0	0
roxithromycin	0	0	0	0	0	0
rp73401	0	0	0	0	0	0
rpr_106541	0	0	0	0	0	1
ruboxistaurin	0	0	0	0	0	0
rucaparib	0	0	0	0	0	0
rutaecarpine	1	0	0	1	0	1
ruxolitinib	0	0	1	0	0	0
s_145	0	0	0	0	0	0
s_methyl_propanethioate	0	0	0	0	0	0
s_mtppa	0	0	1	0	0	0
sabeluzole	0	0	0	0	0	0
saccharin	0	0	0	0	0	0
safrole	0	0	1	1	0	1
sagequinone_methide_a	0	0	0	0	0	0
salicylate	0	0	0	0	1	1
salmeterol	0	0	0	0	0	1
salvinorin a	0	0	0	1	1	0
sambubiose	0	0	0	0	0	0
sanguinarine	1	0	0	0	0	0
santalene_(minor)	0	0	0	0	0	0
sapogenol_c	0	0	0	0	0	0
saquinavir	0	0	0	0	0	1
sarizotan	0	0	0	0	0	0
sarmentoside_c	0	0	0	0	0	0
sativoside_b1	0	0	0	0	0	0
schembl12591362	0	0	0	0	0	0
schembl13566289	0	0	0	0	0	0
schembl13772427	0	0	0	0	0	0
schembl13829948	0	0	0	0	0	0
schembl18439905	0	0	0	0	0	0
schembl18963491	0	0	0	0	0	0
schembl2832271	0	0	0	0	0	0
schembl2833041	0	0	0	0	0	0
schembl311379	0	0	0	0	0	0
schembl3189202	0	0	0	0	0	0
schembl8429139	0	0	0	0	0	0
schembl8954842	0	0	0	0	0	0
schembl9438541	0	0	0	0	0	0
scorzoside	0	0	0	0	0	0
sdz_imm_125	0	0	0	0	0	1
secobarbital	0	0	0	0	0	0
selegiline	1	0	0	0	0	0
senecionine	0	0	0	0	0	0
seratrodast	0	1	1	0	0	1
serm_i	0	0	0	0	0	1
serotonin	0	0	0	0	0	0
sertindole	0	0	0	0	0	1
sertraline	1	1	0	0	0	0
serylarginine	0	0	0	0	0	0
sevoflurane	0	0	0	0	1	0
shyobunone	0	0	0	0	0	0
sibutramine	0	1	0	0	0	1
sildenafil	0	0	0	0	0	1
silodosin	0	0	0	0	0	0
silybin	0	0	0	0	0	0
simonin_iv	0	0	0	0	0	0
simvastatin	0	0	0	0	0	1
simvastatin_hydroxy_acid	0	0	0	0	0	0
sinalexin	0	0	0	0	0	0
sinocrassuloside_xi	0	0	0	0	0	0
sirolimus	0	0	0	0	0	1
skatole	0	0	0	0	1	0
sm(d17:1/24:0)	0	0	0	0	0	0
sm(d18:0/18:1(9z))	0	0	0	0	0	0
sm(d18:1/18:1(9z))	0	0	0	0	0	0
sm_12502	0	0	0	0	0	0
sni_2011	0	0	1	0	0	0
solifenacin	0	0	0	0	0	0
somatostatin_fragment_3_14	0	0	0	0	0	0
sorafenib	0	0	0	0	0	1
sotrastaurin	0	0	0	0	0	1
soyasaponin_alpha	0	0	0	0	0	0
sparteine	0	0	0	1	0	0
spermine	0	0	0	0	1	0
spinacine	0	0	0	0	0	0
spironolactone	0	0	0	0	0	0
spirosulfonamide	0	0	0	1	0	0
spirotaccagenin	0	0	0	0	0	0
squamone	0	0	0	0	0	0
sr_49498	0	0	0	0	0	0
stearic_acid	0	0	0	0	1	0
stearoylethanolamide	0	0	0	0	0	0
sterigmatocystin	0	0	0	0	0	1
steviol	0	0	0	0	0	0
stiripentol	0	0	0	0	0	0
styrene	1	0	0	1	0	1
sufentanil	0	0	0	0	0	0
sulconazole	0	0	0	0	0	0
sulfadiazine	0	1	0	0	0	0
sulfadimethoxine	0	0	0	0	0	0
sulfadoxine	0	0	0	0	0	0
sulfamerazine	0	0	0	0	0	0
sulfamethizole	0	0	0	0	0	0
sulfamethoxazole	0	0	0	0	0	0
sulfamoxol	0	0	0	0	0	0
sulfanilamide	0	0	0	0	0	0
sulfaphenazole	0	0	0	0	0	0
sulfapyridine	0	0	0	0	0	0
sulfasalazine	0	0	0	0	0	0
sulfatroxazole	0	0	0	0	0	0
sulfinpyrazone	0	0	0	0	0	1
sulfinpyrazone_sulfide	0	0	1	0	0	1
sulfisoxazole	0	0	0	0	0	0
sulfonylurea	0	0	0	0	0	0
sulfoxide	0	0	0	0	1	1
sulphamethazine	0	0	0	1	1	0
sulphonylurea	0	0	0	0	0	0
sulpiride	0	0	0	0	0	0
sulprofos	1	1	1	1	0	1
sunitinib	0	0	0	0	0	1
superoxide_anion	0	0	0	0	0	0
suprofen	0	0	1	0	0	0
suprofen_desmethyl	0	0	1	0	0	0
sylveterpinolene	0	0	0	0	0	0
tacrine	1	0	0	0	0	0
tacrolimus	0	0	0	1	0	1
tadalafil	0	0	0	0	0	1
tamarixetin	1	0	0	0	0	1
tame	0	0	0	0	1	0
tamoxifen	1	1	0	1	0	1
tamsulosin	0	0	0	0	0	1
tandospirone	0	0	0	0	0	0
tangeretin	1	0	0	0	0	0
tangeretin_T27	0	0	0	0	0	1
tangeretin_t27	1	0	0	0	0	0
tasimelteon	1	0	0	0	0	0
tasosartan	0	0	0	0	0	0
taurochenodeoxycholic_acid	0	0	0	0	0	0
tauromustine	1	0	1	0	0	0
taxol	0	0	0	0	0	1
tazanolast	0	0	0	0	0	0
tazofelone	0	0	0	0	0	1
tecovirimat	0	0	0	0	0	0
tegafur	1	1	1	0	0	0
tegaserod	1	0	0	1	0	0
telaprevir	0	0	0	0	0	1
telithromycin	0	0	0	0	0	1
telmisartan	0	0	0	0	0	0
temazepam	0	0	0	0	0	0
teniposide	0	0	0	0	0	1
tenofovir	0	0	0	0	0	0
tenoxicam	0	0	1	0	0	0
tentoxin	0	0	0	0	0	1
terbinafine	1	0	1	0	0	0
terbuthylazine	1	0	0	0	0	1
terbutryne	1	0	0	0	0	1
terfenadine	0	0	0	0	0	1
terguride	0	0	0	0	0	0
territrem a	0	0	0	0	0	1
territrem_a	0	0	0	0	0	0
tert_butyl_propranolol	0	0	0	1	0	0
testolactone	0	0	0	0	0	0
testosterone	0	0	0	0	0	1
tetracosapentaenoic_acid_(24:5n_3)	0	0	0	0	0	0
tetracycline	0	0	0	0	0	0
tetradec_2_enal	0	0	0	0	0	0
tetrahydrocannabinol	0	0	0	0	0	0
tetrahydrofolyl__glu_(2)	0	0	0	0	0	0
tetrahydropentoxyline	0	0	0	0	0	0
tetranor	0	0	1	0	0	1
tezosentan	0	0	0	0	0	0
tfmpp	1	0	0	0	0	0
thalidomide	0	1	1	0	0	0
thelephoric_acid	0	0	0	0	0	0
theobromine	1	0	0	0	0	0
theobromine_deriv_10	0	0	0	0	0	1
theobromine_deriv_11	0	0	0	0	0	1
theobromine_deriv_12	0	0	0	0	0	1
theobromine_deriv_13	0	0	0	0	0	1
theobromine_deriv_4	0	0	0	0	0	1
theobromine_deriv_5	0	0	0	0	0	1
theobromine_deriv_6	0	0	0	0	0	1
theobromine_deriv_7	0	0	0	0	0	1
theobromine_deriv_8	0	0	0	0	0	1
theobromine_deriv_9	0	0	0	0	0	1
theophylline	1	0	0	1	1	0
thiabendazole	1	0	0	0	0	0
thiamethoxam	0	1	0	0	0	1
thiamine_triphosphate	0	0	0	0	0	0
thiiranebutanenitrile	0	0	0	0	0	0
thioacetamide	0	0	0	0	1	0
thiocoraline	0	0	0	0	0	0
thioridazine	1	0	0	1	0	1
thiotepa	0	0	0	0	0	0
thiothixene	0	0	0	0	0	0
thiram	0	0	0	0	0	0
thr_arg	0	0	0	0	0	0
thromboxane_b3	0	0	0	0	0	0
tiagabine	0	0	0	1	0	0
tiaramide	0	0	1	0	0	0
ticagrelor	0	0	0	0	0	1
ticlopidine	0	0	0	0	0	1
ticrynafen	0	0	0	0	0	0
tienilic_acid	0	0	0	0	0	0
tienilic_acid_deriv_1	0	0	1	0	0	0
tienilic_acid_deriv_3_isomer	0	0	1	0	0	0
tienilic_acid_derivative	0	1	1	0	0	0
tienilic_acid_newderiv_9	0	0	1	0	0	0
tigogenone	0	0	0	0	0	0
tilidine	0	1	0	0	0	1
tiludronic_acid	0	0	0	0	0	0
timolol	0	0	0	1	0	0
timoprazole	0	0	0	0	0	0
tinidazole	0	0	0	0	0	0
tioconazole	0	0	0	0	0	0
tipifarnib	0	0	0	1	0	0
tipranavir	0	0	0	0	0	1
tipranavir/ritonavir	0	0	0	0	0	0
tirilazad	0	0	0	0	0	1
tizanidine	0	0	0	0	0	0
tocainide	0	0	0	0	0	0
tocopherosolan	0	0	0	0	0	0
tolbutamide	0	1	1	0	0	0
tolcapone	0	0	0	0	0	1
tolperisone	1	1	0	0	0	0
tolterodine	0	0	0	1	0	0
toluene	1	0	0	0	1	0
tolvaptan	0	0	0	0	0	1
topiramate	0	0	0	0	0	0
torasemide	0	0	0	0	0	0
toremifene	1	0	0	0	0	1
torisel	0	0	0	0	0	1
torsemide	0	0	0	0	0	0
torvoside_f	0	0	0	0	0	0
tpa023	0	0	0	0	0	1
tr_14035	0	0	1	0	0	0
tracheloside	0	0	0	0	0	0
tramadol	0	0	0	1	0	1
trans_4_hydroxycyclohexylacetic_acid	0	0	0	0	0	0
trans_5_6_dihydro_5_6_dihydroxythymidine	0	0	0	0	0	0
trans_dec_2_enoyl_coa	0	0	0	0	0	0
trans_phenylpropene	0	0	0	0	0	1
trans_stilbene	1	0	0	1	0	0
trans_trans_3_5_octadien_2_one	0	0	0	0	0	0
trans_trans_octa_2_4_dienoyl_coa(4_)	0	0	0	0	0	0
tranylcypromine	0	0	0	0	1	0
trapidil	0	0	0	0	0	0
traxoprodil	0	0	0	1	0	0
trazodone	0	0	0	0	0	1
triacontanal	0	0	0	0	0	0
triamterene	1	0	0	0	0	0
triazolam	0	0	0	0	0	1
trichloroethane	0	0	0	0	1	0
trichloroethylene	0	0	0	0	0	0
trifluoperazine	0	0	0	0	0	0
trifluoro_propranolol	0	0	0	1	0	0
trifluoroacetic acid	0	0	0	0	1	0
trifluperidol	0	0	0	0	0	0
trigoneoside_xiib	0	0	0	0	0	0
trihexosylceramide_(d18:1/16:0)	0	0	0	0	0	0
trihexosylceramide_(d18:1/24:1(15z))	0	0	0	0	0	0
trihydroxycoprostanoic_acid	0	0	0	0	0	0
trimetazidine	0	0	0	0	0	0
trimethadione	0	0	0	0	0	0
trimethoprim	0	0	0	0	0	0
trimetrexate	0	0	0	0	0	1
trimipramine	0	0	0	1	0	1
tripelennamine	0	0	0	0	0	0
triprolidine	0	0	0	0	0	0
triptolide	0	1	0	0	0	1
trofosfamide	0	0	0	0	0	0
troglitazone	1	1	0	1	1	1
troleandomycin	0	0	0	0	0	0
tropisetron	0	0	0	0	0	0
tryptamine	1	0	0	0	0	0
